Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
6.72999572753906,1,294.0,33027.6611570248,56.0,877.0,113.0,2.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7714.0,24.0,-833.0,13591.0,27.0
6.83200073242188,1,294.0,33027.6611570248,56.0,877.0,113.0,2.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7714.0,24.0,-833.0,13591.0,27.0
6.88700103759766,1,371.0,33083.6611570248,56.0,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,8442.0,26.0
6.94300079345703,1,371.0,33083.6611570248,56.0,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,8442.0,26.0
6.99600219726563,1,371.0,33083.6611570248,56.0,877.0,103.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,7974.0,26.0,-833.0,8442.0,26.0
7.04299926757813,1,452.0,34133.6611570248,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8182.0,24.0,-833.0,6258.0,26.0
7.15299987792969,1,452.0,34133.6611570248,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8182.0,24.0,-833.0,6258.0,26.0
7.19699859619141,1,452.0,34133.6611570248,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8182.0,24.0,-833.0,6258.0,26.0
7.26399993896484,1,452.0,34133.6611570248,57.0,877.0,93.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8182.0,24.0,-833.0,6258.0,26.0
7.30899810791016,1,530.0,30725.6611570248,54.0,877.0,76.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8442.0,26.0,-833.0,3376.0,27.0
7.35599517822266,1,530.0,30725.6611570248,54.0,877.0,76.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8442.0,26.0,-833.0,3376.0,27.0
7.41500091552734,1,530.0,30725.6611570248,54.0,877.0,76.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8442.0,26.0,-833.0,3376.0,27.0
7.51399993896484,1,586.0,21897.6611570248,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,7454.0,26.0
7.572998046875,1,586.0,21897.6611570248,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,7454.0,26.0
7.63199615478516,1,586.0,21897.6611570248,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,7454.0,26.0
7.68799591064453,1,586.0,21897.6611570248,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,7454.0,26.0
7.73600006103516,1,586.0,21897.6611570248,38.0,877.0,58.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,8780.0,26.0,-833.0,7454.0,26.0
7.79299926757813,1,615.0,11024.6611570248,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9092.0,24.0,-833.0,10108.0,26.0
7.85199737548828,1,615.0,11024.6611570248,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9092.0,24.0,-833.0,10108.0,26.0
7.95099639892578,1,615.0,11024.6611570248,11.0,877.0,0.0,1.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9092.0,24.0,-833.0,10108.0,26.0
8.00599670410156,1,562.0,33620.6611570248,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6112.0,26.0,-833.0,9092.0,26.0
8.04999542236328,1,562.0,33620.6611570248,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6112.0,26.0,-833.0,9092.0,26.0
8.10299682617188,1,562.0,33620.6611570248,58.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6112.0,26.0,-833.0,9092.0,26.0
8.20500183105469,1,483.0,33363.6611570248,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6376.0,26.0,-833.0,11674.0,26.0
8.25099945068359,1,483.0,33363.6611570248,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6376.0,26.0,-833.0,11674.0,26.0
8.30799865722656,1,483.0,33363.6611570248,56.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6376.0,26.0,-833.0,11674.0,26.0
8.35399627685547,1,405.0,31615.6611570248,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10236.0,27.0
8.45800018310547,1,405.0,31615.6611570248,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10236.0,27.0
8.51000213623047,1,405.0,31615.6611570248,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10236.0,27.0
8.56500244140625,1,405.0,31615.6611570248,55.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10236.0,27.0
8.62000274658203,1,327.0,31291.6611570248,57.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10886.0,26.0
8.69100189208984,1,327.0,31291.6611570248,57.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10886.0,26.0
8.73600006103516,1,327.0,31291.6611570248,57.0,877.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9638.0,26.0,-833.0,10886.0,26.0
8.79100036621094,1,249.0,32747.6611570248,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0
8.84099578857422,1,249.0,32747.6611570248,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0
8.95099639892578,1,249.0,32747.6611570248,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0
9.00599670410156,1,249.0,32747.6611570248,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0
9.04999542236328,1,249.0,32747.6611570248,56.0,0.0,0.0,0.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9950.0,26.0,-833.0,12646.0,27.0
9.10499572753906,1,171.0,32885.6611570248,57.0,-50.0,21222.0,54.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9976.0,26.0,-833.0,13456.0,27.0
9.20899963378906,1,171.0,32885.6611570248,57.0,-50.0,21222.0,54.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9976.0,26.0,-833.0,13456.0,27.0
9.26100158691406,1,171.0,32885.6611570248,57.0,-50.0,21222.0,54.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,9976.0,26.0,-833.0,13456.0,27.0
9.30799865722656,1,91.0,31683.6611570248,56.0,-130.0,21056.0,55.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6856.0,26.0,-833.0,17808.0,27.0
9.35299682617188,1,91.0,31683.6611570248,56.0,-130.0,21056.0,55.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6856.0,26.0,-833.0,17808.0,27.0
9.46599578857422,1,91.0,31683.6611570248,56.0,-130.0,21056.0,55.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,6856.0,26.0,-833.0,17808.0,27.0
9.51200103759766,1,18.0,16688.6611570248,33.0,-208.0,22400.0,57.0,476.0,0.0,0.0,581.0,0.0,1.0,-833.0,9950.0,26.0,-833.0,18591.0,29.0
9.56099700927734,1,18.0,16688.6611570248,33.0,-208.0,22400.0,57.0,476.0,0.0,0.0,581.0,0.0,1.0,-833.0,9950.0,26.0,-833.0,18591.0,29.0
9.61100006103516,1,18.0,16688.6611570248,33.0,-208.0,22400.0,57.0,476.0,0.0,0.0,581.0,0.0,1.0,-833.0,9950.0,26.0,-833.0,18591.0,29.0
9.67399597167969,1,8.0,303.0,3.0,-286.0,21924.0,54.0,476.0,0.0,0.0,581.0,0.0,0.0,-833.0,14882.0,13.0,-833.0,21366.0,14.0
9.00399780273438,1,184.0,28826.0,58.0,-39.0,30730.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4336.0,26.0,-833.0,13456.0,27.0
9.10499572753906,1,184.0,28826.0,58.0,-39.0,30730.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4336.0,26.0,-833.0,13456.0,27.0
9.15999603271484,1,184.0,28826.0,58.0,-39.0,30730.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4336.0,26.0,-833.0,13456.0,27.0
9.22200012207031,1,184.0,28826.0,58.0,-39.0,30730.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4336.0,26.0,-833.0,13456.0,27.0
9.27199554443359,1,104.0,21010.0,56.0,-118.0,27671.7933884298,52.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,7376.0,26.0,-833.0,14239.0,27.0
9.32699584960938,1,104.0,21010.0,56.0,-118.0,27671.7933884298,52.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,7376.0,26.0,-833.0,14239.0,27.0
9.37200164794922,1,104.0,21010.0,56.0,-118.0,27671.7933884298,52.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,7376.0,26.0,-833.0,14239.0,27.0
9.48699951171875,1,27.0,11111.0,41.0,-197.0,27529.7933884298,54.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,26.0,-833.0,15130.0,27.0
9.53399658203125,1,27.0,11111.0,41.0,-197.0,27529.7933884298,54.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,26.0,-833.0,15130.0,27.0
9.58899688720703,1,27.0,11111.0,41.0,-197.0,27529.7933884298,54.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,26.0,-833.0,15130.0,27.0
9.63999938964844,1,8.0,90.0,1.0,-274.0,34720.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,24.0,-833.0,16075.0,29.0
9.68399810791016,1,8.0,90.0,1.0,-274.0,34720.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,24.0,-833.0,16075.0,29.0
9.78299713134766,1,8.0,90.0,1.0,-274.0,34720.7933884298,57.0,477.0,0.0,0.0,581.0,0.0,0.0,-833.0,4600.0,24.0,-833.0,16075.0,29.0
9.83799743652344,1,8.0,0.0,1.0,-323.0,420.0,4.0,477.0,0.0,0.0,581.0,0.0,0.0,-732.0,29416.0,248.0,-729.0,21940.0,249.0
1.58499908447266,1,-108.0,0.0,0.0,0.0,43.0,1.0,96.0,18954.0,54.0,456.0,21615.0,55.0,0.0,21969.8347107438,26.0,0.0,7048.0,24.0
1.63999938964844,1,-108.0,0.0,0.0,0.0,43.0,1.0,96.0,18954.0,54.0,456.0,21615.0,55.0,0.0,21969.8347107438,26.0,0.0,7048.0,24.0
1.68399810791016,1,-108.0,0.0,0.0,0.0,43.0,1.0,96.0,18954.0,54.0,456.0,21615.0,55.0,0.0,21969.8347107438,26.0,0.0,7048.0,24.0
1.73899841308594,1,-108.0,0.0,0.0,0.0,43.0,1.0,175.0,17442.0,52.0,534.0,19440.0,55.0,0.0,24102.8347107438,27.0,0.0,6736.0,26.0
1.78299713134766,1,-108.0,0.0,0.0,0.0,43.0,1.0,175.0,17442.0,52.0,534.0,19440.0,55.0,0.0,24102.8347107438,27.0,0.0,6736.0,26.0
1.91099548339844,1,-108.0,0.0,0.0,0.0,43.0,1.0,175.0,17442.0,52.0,534.0,19440.0,55.0,0.0,24102.8347107438,27.0,0.0,6736.0,26.0
1.95599365234375,1,-108.0,0.0,0.0,0.0,44.0,1.0,256.0,22055.0,55.0,574.0,89.0,1.0,0.0,29674.8347107438,27.0,0.0,7048.0,24.0
2.01399993896484,1,-108.0,0.0,0.0,0.0,44.0,1.0,256.0,22055.0,55.0,574.0,89.0,1.0,0.0,29674.8347107438,27.0,0.0,7048.0,24.0
2.06900024414063,1,-108.0,0.0,0.0,0.0,44.0,1.0,256.0,22055.0,55.0,574.0,89.0,1.0,0.0,29674.8347107438,27.0,0.0,7048.0,24.0
2.11299896240234,1,-108.0,0.0,0.0,0.0,44.0,1.0,256.0,22055.0,55.0,574.0,89.0,1.0,0.0,29674.8347107438,27.0,0.0,7048.0,24.0
2.17099761962891,1,-108.0,0.0,0.0,0.0,44.0,1.0,256.0,22055.0,55.0,574.0,89.0,1.0,0.0,29674.8347107438,27.0,0.0,7048.0,24.0
2.27399444580078,1,-108.0,0.0,0.0,0.0,44.0,1.0,335.0,24476.0,58.0,574.0,70.0,0.0,0.0,28152.8347107438,29.0,0.0,7048.0,24.0
2.32999420166016,1,-108.0,0.0,0.0,0.0,44.0,1.0,335.0,24476.0,58.0,574.0,70.0,0.0,0.0,28152.8347107438,29.0,0.0,7048.0,24.0
2.40899658203125,1,-108.0,0.0,0.0,0.0,44.0,1.0,335.0,24476.0,58.0,574.0,70.0,0.0,0.0,28152.8347107438,29.0,0.0,7048.0,24.0
2.47899627685547,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,2090.0,11.0,574.0,0.0,0.0,-79.0,42895.8347107438,282.0,-82.0,13858.0,282.0
2.47899627685547,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,2090.0,11.0,574.0,0.0,0.0,-79.0,42895.8347107438,282.0,-82.0,13858.0,282.0
2.58099365234375,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,2090.0,11.0,574.0,0.0,0.0,-79.0,42895.8347107438,282.0,-82.0,13858.0,282.0
2.62999725341797,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,2090.0,11.0,574.0,0.0,0.0,-79.0,42895.8347107438,282.0,-82.0,13858.0,282.0
2.68599700927734,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,1080.0,6.0,574.0,0.0,0.0,-429.0,21147.8347107438,484.0,-435.0,8272.0,483.0
2.72999572753906,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,1080.0,6.0,574.0,0.0,0.0,-429.0,21147.8347107438,484.0,-435.0,8272.0,483.0
2.82999420166016,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,1080.0,6.0,574.0,0.0,0.0,-429.0,21147.8347107438,484.0,-435.0,8272.0,483.0
2.89099884033203,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,82.0,1.0,574.0,0.0,0.0,-762.0,35271.8347107438,225.0,-765.0,11768.0,223.0
2.93799591064453,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,82.0,1.0,574.0,0.0,0.0,-762.0,35271.8347107438,225.0,-765.0,11768.0,223.0
2.99399566650391,1,-108.0,0.0,0.0,0.0,39.0,1.0,391.0,82.0,1.0,574.0,0.0,0.0,-762.0,35271.8347107438,225.0,-765.0,11768.0,223.0
3.05999755859375,1,-108.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,574.0,0.0,0.0,-832.0,30015.8347107438,29.0,-832.0,18011.0,29.0
3.15899658203125,1,-108.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,574.0,0.0,0.0,-832.0,30015.8347107438,29.0,-832.0,18011.0,29.0
3.21599578857422,1,-108.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,574.0,0.0,0.0,-832.0,30015.8347107438,29.0,-832.0,18011.0,29.0
3.28199768066406,1,-108.0,0.0,0.0,0.0,39.0,1.0,54.0,17628.0,52.0,574.0,0.0,0.0,-833.0,34401.8347107438,29.0,-833.0,22245.0,27.0
3.32899475097656,1,-108.0,0.0,0.0,0.0,39.0,1.0,54.0,17628.0,52.0,574.0,0.0,0.0,-833.0,34401.8347107438,29.0,-833.0,22245.0,27.0
3.37299346923828,1,-108.0,0.0,0.0,0.0,39.0,1.0,54.0,17628.0,52.0,574.0,0.0,0.0,-833.0,34401.8347107438,29.0,-833.0,22245.0,27.0
3.43099975585938,1,-108.0,0.0,0.0,0.0,39.0,1.0,54.0,17628.0,52.0,574.0,0.0,0.0,-833.0,34401.8347107438,29.0,-833.0,22245.0,27.0
3.53599548339844,1,-108.0,0.0,0.0,0.0,39.0,1.0,54.0,17628.0,52.0,574.0,0.0,0.0,-833.0,34401.8347107438,29.0,-833.0,22245.0,27.0
3.58300018310547,1,-108.0,0.0,0.0,0.0,44.0,1.0,131.0,23940.0,56.0,574.0,0.0,0.0,-833.0,27666.8347107438,27.0,-833.0,21056.0,29.0
3.65399932861328,1,-108.0,0.0,0.0,0.0,44.0,1.0,131.0,23940.0,56.0,574.0,0.0,0.0,-833.0,27666.8347107438,27.0,-833.0,21056.0,29.0
3.697998046875,1,-108.0,0.0,0.0,0.0,44.0,1.0,131.0,23940.0,56.0,574.0,0.0,0.0,-833.0,27666.8347107438,27.0,-833.0,21056.0,29.0
3.75699615478516,1,-108.0,0.0,0.0,0.0,39.0,1.0,211.0,18824.0,52.0,574.0,0.0,0.0,-833.0,23559.8347107438,27.0,-833.0,20157.0,29.0
3.81399536132813,1,-108.0,0.0,0.0,0.0,39.0,1.0,211.0,18824.0,52.0,574.0,0.0,0.0,-833.0,23559.8347107438,27.0,-833.0,20157.0,29.0
3.91799926757813,1,-108.0,0.0,0.0,0.0,39.0,1.0,211.0,18824.0,52.0,574.0,0.0,0.0,-833.0,23559.8347107438,27.0,-833.0,20157.0,29.0
3.96299743652344,1,-108.0,0.0,0.0,0.0,39.0,1.0,211.0,18824.0,52.0,574.0,0.0,0.0,-833.0,23559.8347107438,27.0,-833.0,20157.0,29.0
4.01899719238281,1,-108.0,0.0,0.0,25.0,23432.0,57.0,289.0,19600.0,56.0,574.0,0.0,0.0,-833.0,21713.8347107438,26.0,-833.0,15940.0,27.0
4.07399749755859,1,-108.0,0.0,0.0,25.0,23432.0,57.0,289.0,19600.0,56.0,574.0,0.0,0.0,-833.0,21713.8347107438,26.0,-833.0,15940.0,27.0
4.11899566650391,1,-108.0,0.0,0.0,25.0,23432.0,57.0,289.0,19600.0,56.0,574.0,0.0,0.0,-833.0,21713.8347107438,26.0,-833.0,15940.0,27.0
4.17499542236328,1,-108.0,0.0,0.0,104.0,22055.0,55.0,368.0,22120.0,56.0,574.0,0.0,0.0,-833.0,21063.8347107438,26.0,-833.0,14995.0,29.0
4.27499389648438,1,-108.0,0.0,0.0,104.0,22055.0,55.0,368.0,22120.0,56.0,574.0,0.0,0.0,-833.0,21063.8347107438,26.0,-833.0,14995.0,29.0
4.32599639892578,1,-108.0,0.0,0.0,104.0,22055.0,55.0,368.0,22120.0,56.0,574.0,0.0,0.0,-833.0,21063.8347107438,26.0,-833.0,14995.0,29.0
4.38699340820313,1,-108.0,0.0,0.0,183.0,21504.0,56.0,447.0,14308.0,49.0,574.0,0.0,0.0,-833.0,20439.8347107438,24.0,-833.0,14563.0,29.0
4.44999694824219,1,-108.0,0.0,0.0,183.0,21504.0,56.0,447.0,14308.0,49.0,574.0,0.0,0.0,-833.0,20439.8347107438,24.0,-833.0,14563.0,29.0
4.50499725341797,1,-108.0,0.0,0.0,183.0,21504.0,56.0,447.0,14308.0,49.0,574.0,0.0,0.0,-833.0,20439.8347107438,24.0,-833.0,14563.0,29.0
4.56199645996094,1,-108.0,0.0,0.0,183.0,21504.0,56.0,447.0,14308.0,49.0,574.0,0.0,0.0,-833.0,20439.8347107438,24.0,-833.0,14563.0,29.0
4.61699676513672,1,-108.0,0.0,0.0,183.0,21504.0,56.0,447.0,14308.0,49.0,574.0,0.0,0.0,-833.0,20439.8347107438,24.0,-833.0,14563.0,29.0
4.66299438476563,1,-108.0,0.0,0.0,261.0,24339.0,57.0,477.0,156.0,2.0,574.0,0.0,0.0,-833.0,19503.8347107438,26.0,-833.0,19954.0,27.0
4.77699279785156,1,-108.0,0.0,0.0,261.0,24339.0,57.0,477.0,156.0,2.0,574.0,0.0,0.0,-833.0,19503.8347107438,26.0,-833.0,19954.0,27.0
4.83499908447266,1,-108.0,0.0,0.0,261.0,24339.0,57.0,477.0,156.0,2.0,574.0,0.0,0.0,-833.0,19503.8347107438,26.0,-833.0,19954.0,27.0
4.89099884033203,1,-108.0,0.0,0.0,339.0,22624.0,55.0,478.0,110.0,2.0,574.0,0.0,0.0,-833.0,18671.8347107438,26.0,-833.0,26504.0,29.0
4.93499755859375,1,-108.0,0.0,0.0,339.0,22624.0,55.0,478.0,110.0,2.0,574.0,0.0,0.0,-833.0,18671.8347107438,26.0,-833.0,26504.0,29.0
4.99199676513672,1,-108.0,0.0,0.0,339.0,22624.0,55.0,478.0,110.0,2.0,574.0,0.0,0.0,-833.0,18671.8347107438,26.0,-833.0,26504.0,29.0
5.04299926757813,1,-108.0,0.0,0.0,339.0,22624.0,55.0,478.0,110.0,2.0,574.0,0.0,0.0,-833.0,18671.8347107438,26.0,-833.0,26504.0,29.0
5.09099578857422,1,-108.0,0.0,0.0,418.0,21660.0,57.0,478.0,44.0,1.0,574.0,0.0,0.0,-833.0,4408.0,24.0,-833.0,24884.0,29.0
6.5,1,251.052120314159,91.4373213688995,0.700368365420653,878.0,72.0,1.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,3856.0,24.0,-833.0,19925.0,27.0
6.54900360107422,1,251.093317554848,94.5396830702953,0.794653542450384,878.0,72.0,1.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,3856.0,24.0,-833.0,19925.0,27.0
6.59999847412109,1,251.13618885436,97.7681099132237,0.892770018126348,878.0,72.0,1.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,3856.0,24.0,-833.0,19925.0,27.0
6.64800262451172,1,251.176545858629,100.807197539751,0.985132206180383,878.0,54.0,1.0,478.0,0.0,0.0,574.0,0.0,0.0,-833.0,6908.0,24.0,-833.0,12241.0,27.0
4.43299865722656,1,-110.0,44.0,0.0,178.916233636545,100.212150262356,0.710743801652896,444.0,14400.0,50.0,573.0,0.0,0.0,-833.0,10964.0,26.0,-833.0,14914.0,27.0
4.53400421142578,1,-110.0,44.0,0.0,178.723935581096,84.9331956748112,0.710743801652896,444.0,14400.0,50.0,573.0,0.0,0.0,-833.0,10964.0,26.0,-833.0,14914.0,27.0
4.59100341796875,1,-110.0,44.0,1.0,178.61541841422,76.311013506706,0.710743801652896,477.0,86.0,1.0,573.0,0.0,0.0,-833.0,11042.0,26.0,-833.0,19954.0,29.0
4.65000152587891,1,-110.0,44.0,1.0,178.503095666068,67.3864606080369,0.710743801652896,477.0,86.0,1.0,573.0,0.0,0.0,-833.0,11042.0,26.0,-833.0,19954.0,29.0
4.69400024414063,1,-110.0,44.0,1.0,178.419329302613,60.7308422753555,0.710743801652896,477.0,86.0,1.0,573.0,0.0,0.0,-833.0,11042.0,26.0,-833.0,19954.0,29.0
4.75199890136719,1,-110.0,44.0,1.0,178.308909345099,51.9574747419683,2.7107438016529,477.0,68.0,0.0,573.0,0.0,0.0,-833.0,11276.0,26.0,-833.0,23115.0,29.0
4.80699920654297,1,-110.0,44.0,1.0,178.2041977595,43.6376633044272,2.7107438016529,477.0,68.0,0.0,573.0,0.0,0.0,-833.0,11276.0,26.0,-833.0,23115.0,29.0
4.90700531005859,1,-110.0,44.0,1.0,178.013802494689,28.5098940821647,2.7107438016529,477.0,68.0,0.0,573.0,0.0,0.0,-833.0,11276.0,26.0,-833.0,23115.0,29.0
4.96200561523438,1,-110.0,44.0,1.0,177.909090909091,20.1900826446235,2.7107438016529,477.0,68.0,0.0,573.0,0.0,0.0,-833.0,11276.0,26.0,-833.0,23115.0,29.0
